puzzle_id	x	y
5319	0.9967	-0.0867
5319	0.6	-0.13
5319	0.74	-0.9967
5319	0.9967	-0.9967
5319	0.4367	1.0
5319	0.6	-0.13
5319	0.9967	-0.0867
5319	0.9967	1.0
5319	-1.0	1.0
5319	-1.0	-0.2367
5319	0.6	-0.13
5319	0.4367	1.0
5320	0.64	-0.63
5320	0.73	-0.9967
5320	0.9967	-0.9967
5320	0.9967	-0.84
5320	-1.0	0.42
5320	-1.0	-0.9967
5320	0.73	-0.9967
5320	0.64	-0.63
5320	0.1633	1.0
5320	0.64	-0.63
5320	0.9967	-0.84
5320	0.9967	1.0
5320	-1.0	1.0
5320	-1.0	0.42
5320	0.64	-0.63
5320	0.1633	1.0
5321	0.0767	0.6433
5321	-1.0	0.3267
5321	-1.0	-0.9967
5321	0.6067	-0.9967
5321	0.9967	0.9233
5321	0.0767	0.6433
5321	0.6067	-0.9967
5321	0.9967	-0.9967
5321	-0.0367	1.0
5321	0.0767	0.6433
5321	0.9967	0.9233
5321	0.9967	0.9233
5321	-1.0	1.0
5321	-1.0	0.3267
5321	0.0767	0.6433
5321	-0.0367	1.0
5322	0.38	0.5167
5322	-1.0	0.4167
5322	-1.0	-0.9967
5322	0.3033	-0.9967
5322	0.9967	0.58
5322	0.38	0.5167
5322	0.3033	-0.9967
5322	0.9967	-0.9967
5322	0.4067	1.0
5322	0.38	0.5167
5322	0.9967	0.58
5322	0.9967	1.0
5322	-1.0	1.0
5322	-1.0	0.4167
5322	0.38	0.5167
5322	0.4067	1.0
5323	-0.1867	0.2167
5323	0.02	-0.9967
5323	0.9967	-0.9967
5323	0.9967	-0.3333
5323	-0.9967	0.6133
5323	-1.0	-0.9967
5323	0.02	-0.9967
5323	-0.1867	0.2167
5323	-0.3433	1.0
5323	-0.1867	0.2167
5323	0.9967	-0.3333
5323	0.9967	1.0
5323	-1.0	1.0
5323	-0.9967	0.6133
5323	-0.1867	0.2167
5323	-0.3433	1.0
5324	0.2633	0.2867
5324	-1.0	0.2467
5324	-1.0	-0.9967
5324	0.77	-0.9967
5324	0.2633	0.2867
5324	0.77	-0.9967
5324	0.9967	-0.9967
5324	0.9967	0.3333
5324	-0.01	1.0
5324	0.2633	0.2867
5324	0.9967	0.3333
5324	0.9967	1.0
5324	-1.0	1.0
5324	-1.0	0.2467
5324	0.2633	0.2867
5324	-0.01	1.0
5325	-0.39	-0.22
5325	-0.1833	-0.9967
5325	0.9967	-0.9967
5325	0.9967	-0.7467
5325	-1.0	0.03
5325	-1.0	-0.9967
5325	-0.1833	-0.9967
5325	-0.39	-0.22
5325	-0.75	0.9933
5325	-0.39	-0.22
5325	0.9967	-0.7467
5325	0.9967	1.0
5325	-1.0	1.0
5325	-1.0	0.03
5325	-0.39	-0.22
5325	-0.75	0.9933
5326	-0.0533	-0.1233
5326	-0.3667	-0.9967
5326	0.9967	-0.9967
5326	0.9967	-0.5867
5326	-1.0	0.3267
5326	-1.0	-0.9967
5326	-0.3667	-0.9967
5326	-0.0533	-0.1233
5326	0.3233	1.0
5326	-0.0533	-0.1233
5326	0.9967	-0.5867
5326	0.9967	1.0
5326	-1.0	1.0
5326	-1.0	0.3267
5326	-0.0533	-0.1233
5326	0.3233	1.0
5327	0.0433	0.1333
5327	0.03	-0.9967
5327	0.9967	-0.9967
5327	0.9967	-0.02
5327	-1.0	0.33
5327	-1.0	-0.9967
5327	0.03	-0.9967
5327	0.0433	0.1333
5327	0.03	1.0
5327	0.0433	0.1333
5327	0.9967	-0.02
5327	0.9967	1.0
5327	-1.0	1.0
5327	-1.0	0.33
5327	0.0433	0.1333
5327	0.03	1.0
5328	-0.5267	-0.6267
5328	-1.0	-0.96
5328	-1.0	-0.96
5328	-0.5567	-0.9967
5328	0.9967	0.4633
5328	-0.5267	-0.6267
5328	-0.5567	-0.9967
5328	0.9967	-0.9967
5328	0.9967	1.0
5328	-0.34	1.0
5328	-0.5267	-0.6267
5328	0.9967	0.4633
5328	-0.34	1.0
5328	-1.0	1.0
5328	-1.0	-0.96
5328	-0.5267	-0.6267
5329	0.4567	-0.0533
5329	-1.0	-0.87
5329	-1.0	-0.9967
5329	0.4067	-0.9967
5329	0.9967	0.27
5329	0.4567	-0.0533
5329	0.4067	-0.9967
5329	0.9967	-0.9967
5329	0.9967	1.0
5329	0.53	1.0
5329	0.4567	-0.0533
5329	0.9967	0.27
5329	0.53	1.0
5329	-1.0	1.0
5329	-1.0	-0.87
5329	0.4567	-0.0533
5330	-0.3267	-0.9967
5330	0.9967	-0.9167
5330	0.9967	-0.9167
5330	-0.2	-0.6733
5330	-1.0	-0.4967
5330	-1.0	-0.9967
5330	-0.3267	-0.9967
5330	-0.2	-0.6733
5330	0.3767	1.0
5330	-0.2	-0.6733
5330	0.9967	-0.9167
5330	0.9967	1.0
5330	-1.0	1.0
5330	-1.0	-0.4967
5330	-0.2	-0.6733
5330	0.3767	1.0
5331	0.4933	-0.0967
5331	0.95	-0.9967
5331	0.95	-0.9967
5331	0.9967	-0.4
5331	-1.0	0.8533
5331	-1.0	-0.9967
5331	0.95	-0.9967
5331	0.4933	-0.0967
5331	-0.08	1.0
5331	0.4933	-0.0967
5331	0.9967	-0.4
5331	0.9967	1.0
5331	-1.0	1.0
5331	-1.0	0.8533
5331	0.4933	-0.0967
5331	-0.08	1.0
5332	-0.3	0.1333
5332	-0.6967	-0.9967
5332	0.9967	-0.9967
5332	0.9967	-0.8233
5332	-1.0	0.68
5332	-1.0	-0.9967
5332	-0.6967	-0.9967
5332	-0.3	0.1333
5332	-0.0167	1.0
5332	-0.3	0.1333
5332	0.9967	-0.8233
5332	0.9967	1.0
5332	-1.0	1.0
5332	-1.0	0.68
5332	-0.3	0.1333
5332	-0.0167	1.0
5333	-0.07	-0.31
5333	-1.0	-0.89
5333	-1.0	-0.9967
5333	0.0333	-0.9967
5333	0.9967	0.3867
5333	-0.07	-0.31
5333	0.0333	-0.9967
5333	0.9967	-0.9967
5333	-0.2433	1.0
5333	-0.07	-0.31
5333	0.9967	0.3867
5333	0.9967	1.0
5333	-0.2433	1.0
5333	-1.0	1.0
5333	-1.0	-0.89
5333	-0.07	-0.31
5334	-0.1733	0.77
5334	0.2333	-0.9967
5334	0.9967	-0.9967
5334	0.9967	0.6867
5334	-1.0	0.8533
5334	-1.0	-0.9967
5334	0.2333	-0.9967
5334	-0.1733	0.77
5334	-0.24	1.0
5334	-0.1733	0.77
5334	0.9967	0.6867
5334	0.9967	1.0
5334	-1.0	1.0
5334	-1.0	0.8533
5334	-0.1733	0.77
5334	-0.24	1.0
5335	-0.4167	0.0733
5335	-1.0	-0.18
5335	-1.0	-0.9967
5335	-0.65	-0.9967
5335	0.9967	0.7333
5335	-0.4167	0.0733
5335	-0.65	-0.9967
5335	0.9967	-0.9967
5335	-0.4167	0.0733
5335	0.9967	0.7333
5335	0.9967	1.0
5335	-0.2033	1.0
5335	-0.2033	1.0
5335	-1.0	1.0
5335	-1.0	-0.18
5335	-0.4167	0.0733
5336	0.7267	-0.4567
5336	0.7667	-0.9967
5336	0.9967	-0.9967
5336	0.9967	-0.4733
5336	-1.0	-0.2567
5336	-1.0	-0.9967
5336	0.7667	-0.9967
5336	0.7267	-0.4567
5336	0.5633	1.0
5336	0.7267	-0.4567
5336	0.9967	-0.4733
5336	0.9967	1.0
5336	-1.0	1.0
5336	-1.0	-0.2567
5336	0.7267	-0.4567
5336	0.5633	1.0
5337	-0.5933	-0.78
5337	-0.9967	-0.9633
5337	-0.9967	-0.9633
5337	-0.5667	-0.9967
5337	0.9967	-0.04
5337	-0.5933	-0.78
5337	-0.5667	-0.9967
5337	0.9967	-0.9967
5337	-0.69	1.0
5337	-0.5933	-0.78
5337	0.9967	-0.04
5337	0.9967	1.0
5337	-0.69	1.0
5337	-1.0	1.0
5337	-0.9967	-0.9633
5337	-0.5933	-0.78
5338	-0.47	-0.28
5338	-0.3133	-0.9967
5338	0.9967	-0.9967
5338	0.9967	-0.5467
5338	-1.0	-0.1667
5338	-1.0	-0.9967
5338	-0.3133	-0.9967
5338	-0.47	-0.28
5338	-0.7867	0.9933
5338	-0.47	-0.28
5338	0.9967	-0.5467
5338	0.9967	1.0
5338	-1.0	1.0
5338	-1.0	-0.1667
5338	-0.47	-0.28
5338	-0.7867	0.9933
5339	0.7867	-0.9967
5339	0.0467	-0.1033
5339	-1.0	-0.4367
5339	-1.0	-0.9967
5339	0.9967	0.2233
5339	0.0467	-0.1033
5339	0.7867	-0.9967
5339	0.9967	-0.9967
5339	-0.8433	1.0
5339	0.0467	-0.1033
5339	0.9967	0.2233
5339	0.9967	1.0
5339	-1.0	1.0
5339	-1.0	-0.4367
5339	0.0467	-0.1033
5339	-0.8433	1.0
5340	-0.7567	-0.9967
5340	0.9967	-0.9967
5340	0.9967	-0.6133
5340	-0.4733	-0.61
5340	-1.0	-0.9967
5340	-0.7567	-0.9967
5340	-0.4733	-0.61
5340	-1.0	-0.59
5340	0.9967	1.0
5340	0.6267	1.0
5340	-0.4733	-0.61
5340	0.9967	-0.6133
5340	0.6267	1.0
5340	-1.0	1.0
5340	-1.0	-0.59
5340	-0.4733	-0.61
5341	-0.8733	-0.4933
5341	-1.0	-0.54
5341	-1.0	-0.9967
5341	-0.86	-0.9967
5341	0.9967	0.4033
5341	-0.8733	-0.4933
5341	-0.86	-0.9967
5341	0.9967	-0.9967
5341	-0.8733	-0.4933
5341	0.9967	0.4033
5341	0.9967	1.0
5341	-0.8733	1.0
5341	-0.8733	1.0
5341	-1.0	1.0
5341	-1.0	-0.54
5341	-0.8733	-0.4933
5342	0.1467	-0.49
5342	0.1133	-0.9967
5342	0.9967	-0.9967
5342	0.9967	-0.7933
5342	-1.0	-0.05
5342	-1.0	-0.9967
5342	0.1133	-0.9967
5342	0.1467	-0.49
5342	0.19	1.0
5342	0.1467	-0.49
5342	0.9967	-0.7933
5342	0.9967	1.0
5342	-1.0	1.0
5342	-1.0	-0.05
5342	0.1467	-0.49
5342	0.19	1.0
5343	-0.2467	-0.9967
5343	0.9967	-0.9967
5343	0.9967	-0.5633
5343	-0.1167	-0.5633
5343	-1.0	-0.5367
5343	-1.0	-0.9967
5343	-0.2467	-0.9967
5343	-0.1167	-0.5633
5343	0.2933	1.0
5343	-0.1167	-0.5633
5343	0.9967	-0.5633
5343	0.9967	1.0
5343	-1.0	1.0
5343	-1.0	-0.5367
5343	-0.1167	-0.5633
5343	0.2933	1.0
5344	-0.4733	0.5967
5344	0.5967	-0.9967
5344	0.9967	-0.9967
5344	0.9967	-0.3633
5344	-1.0	0.9467
5344	-1.0	-0.9967
5344	0.5967	-0.9967
5344	-0.4733	0.5967
5344	-0.7633	1.0
5344	-0.4733	0.5967
5344	0.9967	-0.3633
5344	0.9967	1.0
5344	-1.0	0.9467
5344	-1.0	0.9467
5344	-0.4733	0.5967
5344	-0.7633	1.0
5345	0.53	0.3967
5345	-1.0	-0.27
5345	-1.0	-0.9967
5345	0.1167	-0.9967
5345	0.9967	0.6167
5345	0.53	0.3967
5345	0.1167	-0.9967
5345	0.9967	-0.9967
5345	0.9967	1.0
5345	0.7167	1.0
5345	0.53	0.3967
5345	0.9967	0.6167
5345	-1.0	-0.27
5345	0.53	0.3967
5345	0.7167	1.0
5345	-1.0	1.0
5346	0.16	0.2267
5346	0.8567	-0.9967
5346	0.9967	-0.9967
5346	0.9967	0.0767
5346	-1.0	0.4667
5346	-1.0	-0.9967
5346	0.8567	-0.9967
5346	0.16	0.2267
5346	-0.3033	1.0
5346	0.16	0.2267
5346	0.9967	0.0767
5346	0.9967	1.0
5346	-1.0	1.0
5346	-1.0	0.4667
5346	0.16	0.2267
5346	-0.3033	1.0
5347	-0.3233	-0.8167
5347	-1.0	-0.83
5347	-1.0	-0.9967
5347	-0.41	-0.9967
5347	0.9967	-0.75
5347	-0.3233	-0.8167
5347	-0.41	-0.9967
5347	0.9967	-0.9967
5347	0.9967	1.0
5347	0.6967	1.0
5347	-0.3233	-0.8167
5347	0.9967	-0.75
5347	0.6967	1.0
5347	-1.0	1.0
5347	-1.0	-0.83
5347	-0.3233	-0.8167
5348	-0.24	0.2667
5348	-1.0	0.1133
5348	-1.0	-0.9967
5348	-0.7367	-0.9967
5348	0.9967	0.55
5348	-0.24	0.2667
5348	-0.7367	-0.9967
5348	0.9967	-0.9967
5348	-0.24	0.2667
5348	0.9967	0.55
5348	0.9967	1.0
5348	0.0567	1.0
5348	-1.0	0.1133
5348	-0.24	0.2667
5348	0.0567	1.0
5348	-1.0	1.0
5349	0.46	-0.9967
5349	0.1767	-0.2667
5349	-1.0	-0.3533
5349	-1.0	-0.9967
5349	0.9967	-0.1833
5349	0.1767	-0.2667
5349	0.46	-0.9967
5349	0.9967	-0.9967
5349	-0.2933	1.0
5349	0.1767	-0.2667
5349	0.9967	-0.1833
5349	0.9967	1.0
5349	-1.0	1.0
5349	-1.0	-0.3533
5349	0.1767	-0.2667
5349	-0.2933	1.0
5350	0.9967	0.0967
5350	0.3367	0.1333
5350	-0.42	-0.9967
5350	0.9967	-0.9967
5350	-1.0	0.2467
5350	-1.0	-0.9967
5350	-0.42	-0.9967
5350	0.3367	0.1333
5350	0.9967	1.0
5350	0.8933	1.0
5350	0.3367	0.1333
5350	0.9967	0.0967
5350	-1.0	0.2467
5350	0.3367	0.1333
5350	0.8933	1.0
5350	-1.0	1.0
5351	-0.67	-0.0233
5351	-1.0	-0.1433
5351	-1.0	-0.9967
5351	-0.8	-0.9967
5351	0.9967	0.6633
5351	-0.67	-0.0233
5351	-0.8	-0.9967
5351	0.9967	-0.9967
5351	-0.67	-0.0233
5351	0.9967	0.6633
5351	0.9967	1.0
5351	-0.52	1.0
5351	-0.52	1.0
5351	-1.0	1.0
5351	-1.0	-0.1433
5351	-0.67	-0.0233
5352	0.4067	-0.08
5352	-1.0	-0.09
5352	-1.0	-0.9967
5352	0.04	-0.9967
5352	0.9967	-0.0567
5352	0.4067	-0.08
5352	0.04	-0.9967
5352	0.9967	-0.9967
5352	0.9967	1.0
5352	0.8567	1.0
5352	0.4067	-0.08
5352	0.9967	-0.0567
5352	-1.0	-0.09
5352	0.4067	-0.08
5352	0.8567	1.0
5352	-1.0	1.0
5353	0.24	-0.9967
5353	0.0667	-0.5733
5353	-1.0	-0.89
5353	-1.0	-0.9967
5353	0.9967	-0.27
5353	0.0667	-0.5733
5353	0.24	-0.9967
5353	0.9967	-0.9967
5353	-0.5233	1.0
5353	0.0667	-0.5733
5353	0.9967	-0.27
5353	0.9967	1.0
5353	-0.5233	1.0
5353	-1.0	1.0
5353	-1.0	-0.89
5353	0.0667	-0.5733
5354	0.5067	-0.1433
5354	-1.0	-0.4833
5354	-1.0	-0.9967
5354	0.3333	-0.9967
5354	0.9967	-0.0167
5354	0.5067	-0.1433
5354	0.3333	-0.9967
5354	0.9967	-0.9967
5354	0.9967	1.0
5354	0.7567	1.0
5354	0.5067	-0.1433
5354	0.9967	-0.0167
5354	-1.0	1.0
5354	-1.0	-0.4833
5354	0.5067	-0.1433
5354	0.7567	1.0
5355	0.35	0.45
5355	0.13	-0.9967
5355	0.9967	-0.9967
5355	0.9967	0.39
5355	-1.0	0.62
5355	-1.0	-0.9967
5355	0.13	-0.9967
5355	0.35	0.45
5355	0.4167	1.0
5355	0.35	0.45
5355	0.9967	0.39
5355	0.9967	1.0
5355	-1.0	1.0
5355	-1.0	0.62
5355	0.35	0.45
5355	0.4167	1.0
5356	0.4167	-0.9967
5356	0.2	-0.3667
5356	-1.0	-0.63
5356	-1.0	-0.9967
5356	0.9967	-0.1667
5356	0.2	-0.3667
5356	0.4167	-0.9967
5356	0.9967	-0.9967
5356	-0.2467	1.0
5356	0.2	-0.3667
5356	0.9967	-0.1667
5356	0.9967	1.0
5356	-1.0	1.0
5356	-1.0	-0.63
5356	0.2	-0.3667
5356	-0.2467	1.0
5357	-0.0633	0.2567
5357	-1.0	-0.2867
5357	-1.0	-0.9967
5357	-0.3167	-0.9967
5357	0.9967	0.9
5357	-0.0633	0.2567
5357	-0.3167	-0.9967
5357	0.9967	-0.9967
5357	-0.0633	0.2567
5357	0.9967	0.9
5357	0.9967	1.0
5357	0.0967	1.0
5357	0.0967	1.0
5357	-1.0	1.0
5357	-1.0	-0.2867
5357	-0.0633	0.2567
5358	0.3067	0.1167
5358	0.34	-0.9967
5358	0.9967	-0.9967
5358	0.9967	0.0333
5358	-1.0	0.31
5358	-1.0	-0.9967
5358	0.34	-0.9967
5358	0.3067	0.1167
5358	0.2567	1.0
5358	0.3067	0.1167
5358	0.9967	0.0333
5358	0.9967	1.0
5358	-1.0	1.0
5358	-1.0	0.31
5358	0.3067	0.1167
5358	0.2567	1.0
5359	-0.93	-0.9967
5359	0.9967	-0.9967
5359	0.9967	-0.79
5359	-0.2833	-0.0933
5359	-1.0	0.32
5359	-0.93	-0.9967
5359	-0.93	-0.9967
5359	-0.2833	-0.0933
5359	0.4633	1.0
5359	-0.2833	-0.0933
5359	0.9967	-0.79
5359	0.9967	1.0
5359	-1.0	0.32
5359	-0.2833	-0.0933
5359	0.4633	1.0
5359	-1.0	1.0
5360	-0.4233	-0.7067
5360	-1.0	-0.85
5360	-1.0	-0.9967
5360	-0.4067	-0.9967
5360	0.9967	-0.3133
5360	-0.4233	-0.7067
5360	-0.4067	-0.9967
5360	0.9967	-0.9967
5360	-0.4333	1.0
5360	-0.4233	-0.7067
5360	0.9967	-0.3133
5360	0.9967	1.0
5360	-0.4333	1.0
5360	-1.0	1.0
5360	-1.0	-0.85
5360	-0.4233	-0.7067
5361	-0.58	0.4867
5361	0.37	-0.9967
5361	0.9967	-0.9967
5361	0.9967	-0.4467
5361	-1.0	0.7533
5361	-1.0	-0.9967
5361	0.37	-0.9967
5361	-0.58	0.4867
5361	-0.9267	1.0
5361	-0.58	0.4867
5361	0.9967	-0.4467
5361	0.9967	1.0
5361	-0.9267	1.0
5361	-1.0	0.7533
5361	-0.58	0.4867
5361	-0.9267	1.0
5362	0.8433	-0.9967
5362	0.5033	-0.2767
5362	-1.0	-0.52
5362	-1.0	-0.9967
5362	0.9967	-0.18
5362	0.5033	-0.2767
5362	0.8433	-0.9967
5362	0.9967	-0.9967
5362	-0.0733	1.0
5362	0.5033	-0.2767
5362	0.9967	-0.18
5362	0.9967	1.0
5362	-1.0	1.0
5362	-1.0	-0.52
5362	0.5033	-0.2767
5362	-0.0733	1.0
5363	-0.0667	-0.3767
5363	-1.0	-0.8867
5363	-1.0	-0.9967
5363	-0.33	-0.9967
5363	0.9967	0.23
5363	-0.0667	-0.3767
5363	-0.33	-0.9967
5363	0.9967	-0.9967
5363	0.9967	1.0
5363	0.55	1.0
5363	-0.0667	-0.3767
5363	0.9967	0.23
5363	0.55	1.0
5363	-1.0	1.0
5363	-1.0	-0.8867
5363	-0.0667	-0.3767
5364	0.4467	0.8067
5364	-1.0	0.5033
5364	-1.0	-0.9967
5364	-0.54	-0.9967
5364	0.9967	0.9267
5364	0.4467	0.8067
5364	-0.54	-0.9967
5364	0.9967	-0.9967
5364	0.4467	0.8067
5364	0.9967	0.9267
5364	0.9967	0.9267
5364	0.5533	1.0
5364	-1.0	0.5033
5364	0.4467	0.8067
5364	0.5533	1.0
5364	-1.0	1.0
5365	0.3733	0.4233
5365	-0.2433	-0.9967
5365	0.9967	-0.9967
5365	0.9967	0.2133
5365	-1.0	0.92
5365	-1.0	-0.9967
5365	-0.2433	-0.9967
5365	0.3733	0.4233
5365	0.6033	1.0
5365	0.3733	0.4233
5365	0.9967	0.2133
5365	0.9967	1.0
5365	-1.0	0.92
5365	0.3733	0.4233
5365	0.6033	1.0
5365	-1.0	0.92
5366	0.3667	0.71
5366	-1.0	0.54
5366	-1.0	-0.9967
5366	0.83	-0.9967
5366	0.9967	0.81
5366	0.3667	0.71
5366	0.83	-0.9967
5366	0.9967	-0.9967
5366	0.29	1.0
5366	0.3667	0.71
5366	0.9967	0.81
5366	0.9967	1.0
5366	-1.0	1.0
5366	-1.0	0.54
5366	0.3667	0.71
5366	0.29	1.0
5367	0.5733	-0.4667
5367	0.79	-0.9967
5367	0.9967	-0.9967
5367	0.9967	-0.66
5367	-0.9967	0.32
5367	-1.0	-0.9967
5367	0.79	-0.9967
5367	0.5733	-0.4667
5367	-0.0767	1.0
5367	0.5733	-0.4667
5367	0.9967	-0.66
5367	0.9967	1.0
5367	-1.0	1.0
5367	-0.9967	0.32
5367	0.5733	-0.4667
5367	-0.0767	1.0
5368	0.84	-0.5833
5368	-1.0	-0.9033
5368	-1.0	-0.9967
5368	0.8833	-0.9967
5368	0.9967	-0.54
5368	0.84	-0.5833
5368	0.8833	-0.9967
5368	0.9967	-0.9967
5368	0.9967	1.0
5368	0.7267	1.0
5368	0.84	-0.5833
5368	0.9967	-0.54
5368	-1.0	1.0
5368	-1.0	-0.9033
5368	0.84	-0.5833
5368	0.7267	1.0
5369	-0.1067	-0.9967
5369	0.9967	-0.9967
5369	0.9967	-0.7033
5369	0.1167	-0.48
5369	-1.0	-0.1633
5369	-1.0	-0.9967
5369	-0.1067	-0.9967
5369	0.1167	-0.48
5369	0.7033	1.0
5369	0.1167	-0.48
5369	0.9967	-0.7033
5369	0.9967	1.0
5369	-1.0	1.0
5369	-1.0	-0.1633
5369	0.1167	-0.48
5369	0.7033	1.0
5370	0.1967	-0.9967
5370	-0.2333	-0.2467
5370	-1.0	-0.6133
5370	-1.0	-0.9967
5370	0.9967	0.38
5370	-0.2333	-0.2467
5370	0.1967	-0.9967
5370	0.9967	-0.9967
5370	-0.9233	1.0
5370	-0.2333	-0.2467
5370	0.9967	0.38
5370	0.9967	1.0
5370	-0.9233	1.0
5370	-0.9233	1.0
5370	-1.0	-0.6133
5370	-0.2333	-0.2467
5371	0.19	-0.6233
5371	-1.0	-0.7567
5371	-1.0	-0.9967
5371	0.14	-0.9967
5371	0.9967	-0.51
5371	0.19	-0.6233
5371	0.14	-0.9967
5371	0.9967	-0.9967
5371	0.9967	1.0
5371	0.4733	1.0
5371	0.19	-0.6233
5371	0.9967	-0.51
5371	-1.0	1.0
5371	-1.0	-0.7567
5371	0.19	-0.6233
5371	0.4733	1.0
5372	-0.6933	-0.7567
5372	-1.0	-0.8633
5372	-1.0	-0.9967
5372	-0.65	-0.9967
5372	0.9967	-0.09
5372	-0.6933	-0.7567
5372	-0.65	-0.9967
5372	0.9967	-0.9967
5372	-0.9167	1.0
5372	-0.6933	-0.7567
5372	0.9967	-0.09
5372	0.9967	1.0
5372	-0.9167	1.0
5372	-1.0	1.0
5372	-1.0	-0.8633
5372	-0.6933	-0.7567
5373	-0.0833	0.0067
5373	0.36	-0.9967
5373	0.9967	-0.9967
5373	0.9967	-0.7067
5373	-1.0	0.6433
5373	-1.0	-0.9967
5373	0.36	-0.9967
5373	-0.0833	0.0067
5373	-0.5433	0.9967
5373	-0.0833	0.0067
5373	0.9967	-0.7067
5373	0.9967	1.0
5373	-1.0	1.0
5373	-1.0	0.6433
5373	-0.0833	0.0067
5373	-0.5433	0.9967
5374	0.5867	-0.9967
5374	0.3533	-0.6967
5374	-1.0	-0.9267
5374	-1.0	-0.9267
5374	0.9967	-0.9967
5374	0.9967	-0.5733
5374	0.3533	-0.6967
5374	0.5867	-0.9967
5374	-0.8833	1.0
5374	0.3533	-0.6967
5374	0.9967	-0.5733
5374	0.9967	1.0
5374	-1.0	1.0
5374	-1.0	-0.9267
5374	0.3533	-0.6967
5374	-0.8833	1.0
5375	-0.6	0.7067
5375	0.1567	-0.9967
5375	0.9967	-0.9967
5375	0.9967	-0.3067
5375	-1.0	0.9633
5375	-1.0	-0.9967
5375	0.1567	-0.9967
5375	-0.6	0.7067
5375	-0.7467	1.0
5375	-0.6	0.7067
5375	0.9967	-0.3067
5375	0.9967	1.0
5375	-1.0	0.9633
5375	-1.0	0.9633
5375	-0.6	0.7067
5375	-0.7467	1.0
5376	-0.2633	0.06
5376	-1.0	-0.3267
5376	-1.0	-0.9967
5376	-0.4867	-0.9967
5376	0.9967	0.7533
5376	-0.2633	0.06
5376	-0.4867	-0.9967
5376	0.9967	-0.9967
5376	-0.2633	0.06
5376	0.9967	0.7533
5376	0.9967	1.0
5376	-0.0533	1.0
5376	-0.0533	1.0
5376	-1.0	1.0
5376	-1.0	-0.3267
5376	-0.2633	0.06
5377	-0.2267	0.4933
5377	-1.0	0.3733
5377	-1.0	-0.9967
5377	-0.7267	-0.9967
5377	0.9967	0.7167
5377	-0.2267	0.4933
5377	-0.7267	-0.9967
5377	0.9967	-0.9967
5377	-0.2267	0.4933
5377	0.9967	0.7167
5377	0.9967	1.0
5377	-0.0533	1.0
5377	-1.0	0.3733
5377	-0.2267	0.4933
5377	-0.0533	1.0
5377	-1.0	1.0
5378	-0.1133	-0.9967
5378	0.9967	-0.9967
5378	0.9967	-0.6833
5378	0.2533	-0.2833
5378	-1.0	0.4267
5378	-1.0	-0.9967
5378	-0.1133	-0.9967
5378	0.2533	-0.2833
5378	0.8767	1.0
5378	0.2533	-0.2833
5378	0.9967	-0.6833
5378	0.9967	1.0
5378	-1.0	0.4267
5378	0.2533	-0.2833
5378	0.8767	1.0
5378	-1.0	1.0
5379	0.66	0.5433
5379	-1.0	-0.2333
5379	-1.0	-0.9967
5379	0.5033	-0.9967
5379	0.9967	0.7167
5379	0.66	0.5433
5379	0.5033	-0.9967
5379	0.9967	-0.9967
5379	0.9967	1.0
5379	0.71	1.0
5379	0.66	0.5433
5379	0.9967	0.7167
5379	-1.0	-0.2333
5379	0.66	0.5433
5379	0.71	1.0
5379	-1.0	1.0
5380	0.55	0.8233
5380	-1.0	0.6033
5380	-1.0	-0.9967
5380	0.34	-0.9967
5380	0.9967	0.9033
5380	0.55	0.8233
5380	0.34	-0.9967
5380	0.9967	-0.9967
5380	0.55	0.8233
5380	0.9967	0.9033
5380	0.9967	1.0
5380	0.5733	1.0
5380	-1.0	0.6033
5380	0.55	0.8233
5380	0.5733	1.0
5380	-1.0	1.0
5381	-0.1367	0.23
5381	-1.0	0.2233
5381	-1.0	-0.9967
5381	0.4067	-0.9967
5381	0.9967	0.2733
5381	-0.1367	0.23
5381	0.4067	-0.9967
5381	0.9967	-0.9967
5381	-0.47	1.0
5381	-0.1367	0.23
5381	0.9967	0.2733
5381	0.9967	1.0
5381	-1.0	1.0
5381	-1.0	0.2233
5381	-0.1367	0.23
5381	-0.47	1.0
5382	-0.2433	0.32
5382	-1.0	0.2233
5382	-1.0	-0.9967
5382	-0.1433	-0.9967
5382	0.9967	0.5133
5382	-0.2433	0.32
5382	-0.1433	-0.9967
5382	0.9967	-0.9967
5382	-0.29	1.0
5382	-0.2433	0.32
5382	0.9967	0.5133
5382	0.9967	1.0
5382	-1.0	1.0
5382	-1.0	0.2233
5382	-0.2433	0.32
5382	-0.29	1.0
5383	0.7467	-0.4333
5383	0.7267	-0.9967
5383	0.9967	-0.9967
5383	0.9967	-0.4967
5383	-1.0	0.1067
5383	-1.0	-0.9967
5383	0.7267	-0.9967
5383	0.7467	-0.4333
5383	0.7467	1.0
5383	0.7467	-0.4333
5383	0.9967	-0.4967
5383	0.9967	1.0
5383	-1.0	1.0
5383	-1.0	0.1067
5383	0.7467	-0.4333
5383	0.7467	1.0
5384	0.0933	0.1167
5384	-1.0	-0.6267
5384	-1.0	-0.9967
5384	-0.15	-0.9967
5384	0.9967	0.76
5384	0.0933	0.1167
5384	-0.15	-0.9967
5384	0.9967	-0.9967
5384	0.9967	1.0
5384	0.2967	1.0
5384	0.0933	0.1167
5384	0.9967	0.76
5384	0.2967	1.0
5384	-1.0	1.0
5384	-1.0	-0.6267
5384	0.0933	0.1167
5385	0.3	0.3767
5385	-1.0	0.15
5385	-1.0	-0.9967
5385	0.2133	-0.9967
5385	0.9967	0.5167
5385	0.3	0.3767
